session_id,label
3bfa8083-169,anomaly_low_and_slow_exfil
94a17031-1fa,normal
fe97453a-514,normal
ff79fdb5-633,normal
ed5f0f3c-f26,normal
7f4e00a7-bb3,normal
6f139d9f-0be,normal
f0c77697-c02,normal
fead2048-c2f,normal
c6baacd3-ae2,normal
0c6629e5-35b,normal
5e9f91d9-d13,normal
9498754b-b47,normal
14c61869-054,normal
ffd15961-8c6,normal
1db2f08c-d86,normal
577de0b2-c6f,normal
ba545865-026,normal
d252ae59-cf6,normal
3462fe9f-eb4,normal
727cf716-418,normal
2c0cb593-3f6,normal
76ad07b4-86a,normal
c0039bdc-6b2,normal
9e11d01a-c33,normal
491804ea-35f,normal
6af37460-b43,normal
76d81455-304,normal
b25ac65c-5d7,normal
5ce5aa65-c5c,normal
69ac4b71-139,normal
6fa77b13-9c2,normal
fa3b3616-4e1,normal
dffabdf4-e74,normal
8f00525e-8dd,normal
2d24a1bf-846,normal
500b0eb9-920,normal
b7f2c6bb-c41,normal
0475183b-5c2,normal
bd794ac4-7c1,normal
84572522-7a2,normal
81c341c1-ff6,normal
f22f8d7e-08c,normal
01ecd3a6-5e2,normal
24149d5c-562,normal
bfa939d4-d83,normal
d25bd728-1c2,normal
663d1cee-de4,normal
0a4a8c83-8e3,normal
0ed0dcf7-6b6,normal
03047461-2d8,normal
5b0a7501-c38,normal
edfe4a09-aa6,normal
9ff59190-e05,normal
2cc1cfbd-9e4,normal
ba179b23-1f0,normal
4d7ce9c9-bf5,normal
8e29f142-9bd,normal
3254dad2-d81,normal
0119437c-b14,normal
1d8f58ce-180,normal
1702c6b6-ce6,normal
09b2b5a1-906,normal
aa89021b-62e,normal
d04c9e91-630,normal
7524fe9d-76e,normal
93b1b961-021,normal
58742c7f-db7,normal
99e677bb-156,normal
bfeba3ae-40c,normal
5d9b1cf4-10d,normal
e49c36ed-908,normal
dbe64155-4f0,normal
77540191-133,normal
363b3310-c90,normal
f0929bf4-363,normal
34a5a5ae-02c,normal
10d9d6b0-2d2,normal
6ae8e8c1-d4f,normal
abfbeeba-272,normal
bb106625-c11,normal
83bbd7b2-e3f,normal
43c57ec7-67e,normal
ca66e2be-f17,normal
f483263b-1a9,normal
78e9435c-f8e,normal
1deed89e-ae4,normal
59671538-9b3,normal
97231d51-f75,normal
6548d9c5-566,normal
23a23ba5-3d6,normal
6ae8936c-739,normal
fab9d057-878,normal
016d6dd9-a3a,normal
53b1cb32-945,normal
8a5a57d5-599,normal
a95baf8b-719,normal
5a5d94a1-8aa,normal
b78fc9bc-c7b,normal
5016c0f0-cfe,normal
7173f455-928,normal
5a069a1a-6a4,normal
717fee40-eff,normal
56c167d8-4aa,normal
7517595d-cdb,normal
0d60448b-595,normal
8da4e720-c8b,normal
0306459e-681,normal
70a019e8-380,anomaly_low_and_slow_exfil
1baae16e-4f3,normal
3bcdd5b5-5f9,normal
0e04b1df-470,normal
b24dc1fb-703,normal
84800145-6fa,normal
f590cf91-31b,normal
993152aa-058,normal
38019bd8-7a5,normal
d10c27d9-a96,normal
45e1d36c-3ed,normal
ff6334de-530,normal
059687d7-2fd,normal
42357cfe-9d5,normal
6476dbc8-156,normal
d42e7d5a-6df,normal
a5cae626-c9c,normal
d6f3d5d5-813,normal
28f96508-bc4,normal
c22ed066-35f,normal
bcf22c00-d98,normal
16bc1096-253,normal
ee79082e-2f9,normal
45ed0be2-c69,normal
d6be08de-dc4,normal
e6b1c0aa-ae9,normal
75cb2c0f-4a1,normal
47791e1f-c84,normal
34be4993-a4e,normal
e2fe0971-14e,normal
6e9ed269-a76,normal
28c022c2-b0b,normal
27819704-39e,normal
f570bd12-3c2,normal
e75fdeee-ec0,normal
b1027704-efc,normal
22c72053-71c,anomaly_low_and_slow_exfil
66016724-df3,normal
b12bfe0c-745,normal
8a84857c-332,normal
f32377df-b97,normal
359a60d1-c70,normal
7583200a-7f1,normal
cdb0b3f7-35b,normal
b3e1c9c5-b3f,normal
321bc11b-bda,normal
8d251bfd-cc4,normal
84738793-8f3,normal
d1956e3d-177,normal
291bef94-346,normal
dc5757e7-311,normal
1536fe88-515,normal
320b6a4d-b09,normal
949e0590-631,normal
f83aa5c1-e68,normal
75906d0e-32c,normal
5171ab1b-832,normal
8b47d275-2d4,normal
3773cb62-019,normal
d2a14ca4-67d,normal
5b2be4f7-759,normal
6aed3403-065,normal
21854953-bba,normal
289751ee-a43,normal
215fb40b-627,normal
affeecd7-269,normal
301c5101-65a,normal
daaa3de8-a28,normal
a0c6346d-22d,normal
17e80203-aec,normal
737a15fa-a7b,normal
01d51004-e76,normal
d590708e-3a4,normal
b9c4039e-2ec,normal
cad8dd51-7bb,normal
1afe3ccc-6c5,normal
bcb929e3-982,normal
756bd316-a3d,normal
539a49b4-350,normal
caab52b8-d61,normal
3a6bc65f-0c7,normal
89bc8d1a-e14,normal
4166bef0-b17,normal
580da931-799,normal
4f3ea442-1c6,normal
92e377a0-eb6,normal
00ebaac7-5a2,normal
0c1aaf05-378,normal
a857c542-f3a,normal
bf854ada-60e,normal
3d212ef1-c08,normal
cec71a38-b34,normal
2da6cfa2-a54,normal
b90530f2-fe0,normal
8bd9782f-1f4,normal
994347e8-da5,normal
0687ebf1-00a,normal
99eb7dfb-eec,normal
28e112a3-f2a,normal
6dd1c9f8-b77,normal
23fcbd11-0b7,normal
f0a2f858-f71,normal
c60c170b-7c2,normal
5d062a5e-d3f,normal
13122630-21d,normal
d1a4f798-cae,normal
8000c095-0f9,normal
5c8ac5c4-42f,normal
656066c7-fd8,normal
a43b7403-835,normal
53d33174-98f,normal
74df7d69-1e7,normal
6aafa686-df1,normal
a85985cc-1ec,normal
86c61941-874,normal
72a5a125-818,normal
f3c195cb-359,normal
0b7ba146-694,normal
3fd4b592-449,normal
e215738c-710,normal
d17c1096-121,normal
95e99b21-d63,normal
6420ecac-eba,normal
783d15ed-6a0,normal
2b6e36b5-e53,normal
a1922936-154,normal
384e9e15-716,normal
54c901fc-d39,normal
d6d69fbe-fed,normal
31c78dfb-957,normal
c85995b0-f47,normal
82d98fad-61b,normal
d1ab80ad-2b6,normal
8cb00d42-043,normal
0c10813d-fbf,normal
dddf9d38-ddc,normal
89ded1f2-c74,normal
2933e05b-bd8,normal
f0262d81-6fa,normal
dbae54b1-182,normal
8859bb99-f48,normal
589632f5-1ff,normal
979ce985-cfe,normal
afd0627e-07a,normal
5ad915bc-53c,normal
3649c7c2-3b2,normal
f1a08ae1-9c7,normal
1378f9d0-fb7,normal
0b445217-b8b,normal
75602cc5-1b4,normal
a1661192-f76,normal
8176de0a-cb5,normal
eab01750-b88,normal
6eda24d4-e5c,normal
d19b3c10-633,normal
fa070ea4-c06,normal
c41ca07e-72d,normal
be991223-e80,normal
88acf05c-40f,normal
5eb6ec8f-f4b,normal
7fef0024-85b,normal
6b40010b-f25,normal
45d2015e-398,normal
4659d2d5-c0d,normal
412a6d13-ebd,normal
bb3a4c91-6f5,normal
4c156a43-599,normal
421cfd38-c56,normal
75e40001-d61,normal
0d6d6a85-a6a,normal
f8abfd3a-ae6,normal
3a6ce1ae-869,normal
df08484e-eac,normal
da954772-771,normal
f967c4c5-293,normal
ef6f02b8-fff,normal
a27f04ee-d35,normal
9d1b814d-ef9,normal
e97c3308-44c,normal
11b14320-6c9,normal
642decac-567,normal
df900c8d-9fa,normal
91864b99-cfa,normal
28703b77-2cc,normal
7f44c358-75a,normal
0be2d1e3-74f,normal
5ca9649a-65a,normal
ff5f81fe-c7a,normal
48143604-aea,normal
a8f681e4-57b,normal
3bfec891-469,normal
c932855d-47d,normal
8461a210-e2f,normal
045f8fe6-bab,normal
147883d8-ef4,normal
068e4298-42d,anomaly_device_spoofing
1de5ce8a-fc7,normal
3691d602-4b2,normal
3cce6bc4-17c,normal
cef6d274-8e0,normal
e05ae70c-5a1,normal
fce7ed5b-aaf,normal
fe5dd432-e89,normal
8c843033-245,normal
b041e8d4-017,normal
8c444176-251,normal
804f6c9d-1b8,normal
faaec6b4-4bd,normal
d95d5385-ae1,normal
d86777d7-c1c,normal
eee6ef16-c80,normal
4a1d8820-0d4,normal
d8f63528-017,normal
5928a781-f4f,normal
010cedf2-828,normal
cc9b5c9f-602,normal
502cdf0c-6b2,normal
4f2b2af9-ca0,normal
401e7dae-b4f,normal
99f82567-cb1,normal
d9269e3b-fdd,normal
8d4accdf-528,normal
2642498f-1e8,normal
44ae7dec-901,normal
0e1ae3e1-90c,normal
c4cdc622-d4c,normal
92be5678-c9d,normal
409781f5-cfa,normal
e23c3a6c-611,normal
632f2ae8-3e6,normal
f90651fc-8d5,normal
3db981de-c33,normal
53150054-01f,normal
004d1a06-a70,normal
8e4d21e0-6bd,normal
a537204b-1c1,normal
c64a9f08-13f,normal
21ea3ab3-804,normal
b6bcdcc2-fbf,normal
2e5d54c8-09c,normal
e796b0d3-608,normal
ec663b5a-d58,normal
817f7b16-85f,normal
cb1cbfb9-fe0,normal
ed89407b-4d2,normal
cc1d9225-16d,normal
ffa0c359-572,normal
7d162310-8fa,normal
a041422b-be6,normal
d19c0cec-ef5,normal
7707e6d9-bc1,normal
70f73574-b3c,normal
12a5e808-5f3,normal
28a954ba-276,normal
f39d93ca-499,normal
e5bd022d-697,normal
86c1ce48-6d5,normal
e3424063-1b9,normal
7705d0ea-43c,normal
a29793ec-b98,normal
c3a7832d-aef,normal
2a654a7f-5c0,normal
aa05b926-249,normal
ab587cc3-431,normal
f0741051-21e,normal
00713c7e-e84,normal
602e8b2a-d5e,normal
1cd86d53-bb3,normal
70d4267a-2dd,normal
8f1f5376-ecd,normal
4c43c1eb-0e1,normal
c3f3b137-602,normal
1fd29886-621,normal
248fbbc8-a7c,normal
fd86c34d-fcf,normal
9d29acb7-023,normal
e12a0ddd-9c1,normal
3f1c3a31-d17,normal
8a1b79fc-d03,normal
e83c3a1f-2d8,normal
76eadca7-058,normal
e053973a-f7d,normal
5c8d0d54-ce6,normal
43c3f8d4-8cc,normal
c92fe726-f8a,normal
677792e9-ae8,normal
b17a4c2a-3bc,normal
7166cc74-f31,normal
d8c78476-42e,normal
aa9de946-f95,normal
3bdcfa72-a6b,normal
0f4de9da-d9b,normal
a9140f1b-f00,normal
b07356fe-564,normal
7e0f09c6-6af,normal
c9e852b0-ee3,normal
28427581-357,normal
cef2b033-2c2,normal
5d420038-577,normal
73ce855e-9bc,normal
9617d1ca-e4d,normal
60de4da7-763,normal
4e88138e-a79,normal
c67260f8-f56,normal
34c0a8c0-498,normal
63bd02c3-4fb,normal
a31f1b38-923,normal
49d11a12-9dc,normal
2b3d1ed6-29a,normal
496caea5-e80,normal
cce582c8-121,normal
ad59e9b9-3aa,normal
1f87e831-c7c,normal
2699fbcc-438,normal
3d25b1fe-433,normal
3650410d-e16,normal
fa041fca-36b,normal
a6f8d525-933,normal
eb3141ce-3f4,normal
e96811d1-bb2,normal
e0a57fc4-bcf,normal
6d492e83-d6f,normal
db21a768-295,normal
fdec4c21-263,normal
4194ebb6-716,normal
475e14bb-f42,normal
64582f59-7e3,normal
7fdeb2c3-7b2,normal
93272880-8c5,normal
f5977fe6-a8d,normal
6227611a-66e,normal
a9dcd01c-46b,normal
ff61e2ff-f49,normal
6437f68d-d81,normal
cb024c60-14b,normal
c5de64ac-d36,normal
bb0c864e-649,normal
a3781e3c-096,normal
0992b422-f26,normal
438d360d-7e9,normal
4bfc6894-36b,normal
84ebd785-414,normal
d9d78e19-b78,normal
60f90ffb-238,normal
c9676f90-b21,normal
b44d1367-1e5,normal
536b8251-87e,normal
b967b68b-23c,normal
ba6f050d-cec,normal
be4c0be0-91c,normal
dc0b5856-58a,normal
c419c403-950,normal
0f112172-3d1,normal
d0701fd7-dcd,normal
044f22b8-739,normal
520da240-7a8,normal
03fa019d-57b,normal
30864a67-4ee,normal
ce0ade74-401,normal
8548b4c1-a52,normal
9ab893a3-1c9,normal
f00c8a5f-0c6,normal
4cdfd80f-c53,normal
f2ff87e1-f18,normal
7e19267b-646,normal
12bf58e2-f9e,normal
18c513ca-21d,normal
9511d7af-97d,normal
306e93df-1a6,normal
b083c324-013,normal
45a14786-cff,normal
acc43c16-7a6,normal
d7f18edd-e6f,normal
58f75ca1-1c0,normal
d9db18b4-a35,normal
83825983-82b,normal
8ddba63e-116,normal
828be21a-50f,normal
1b3f99af-747,normal
31a63fdb-715,normal
b1c13b98-7b1,normal
d1406d32-6bd,normal
b559b263-ed6,normal
5161e1c8-6f4,normal
47300706-345,normal
4443187b-7c7,normal
7f230104-d00,normal
9976930a-971,normal
519c8afd-027,normal
5c69b4ba-fb9,normal
d4a0e3db-0a8,normal
d0e0a7ca-209,normal
67cb98b4-fd1,normal
4be7117a-3ae,normal
a2215fdc-112,normal
8c9558fa-0a3,normal
51fcfa87-672,normal
bf3737bb-cb8,normal
7be6e6c1-de4,normal
e532bee5-076,normal
4ad23ba0-241,normal
bd2ab4ca-bc4,normal
224db425-7e0,normal
a3274035-70e,normal
e3fee1ff-b1a,normal
299ea262-96e,normal
a7199050-520,normal
ec202756-832,normal
83eb02d0-af4,normal
935bd6af-c2a,normal
abb91bab-595,normal
88686e93-898,normal
65d85622-5a6,normal
59125a42-a99,normal
8e8f932e-ef4,normal
87bd4974-6c1,normal
315f3878-c2f,normal
a41bba3e-e54,normal
a1c0cbad-613,normal
6f7cdb6b-c2d,normal
3669cd14-0f0,normal
88d4d9a1-ef0,normal
622f64d5-7a6,normal
b6321b2e-443,normal
4bde8326-4a8,normal
2cb825d5-440,normal
f35ffa52-b2d,normal
657a79ff-12c,normal
52c50f9b-d92,normal
bf33d854-55f,normal
ce261987-bf7,normal
59017366-89d,normal
a719ceb7-f51,normal
648df8e2-0a2,normal
13fc5cd0-c44,normal
ec757e57-824,normal
fdd54bc2-85e,normal
91de2f55-cbc,normal
fdded230-631,normal
81991017-7d5,normal
0af39158-620,normal
26b28121-418,normal
f35c2042-045,normal
a76c7d22-c32,normal
006fe99e-dd6,normal
fc1e86db-738,normal
3efeed63-9eb,normal
077aa338-2a6,normal
5b79441a-d25,normal
51f33ab0-c4b,normal
b0ca96b5-770,normal
93abfa46-9de,normal
6d4b6c22-f8e,normal
1653f004-824,normal
3240759f-ea6,normal
deb07e48-55a,normal
38f34d0b-75c,normal
28c80c81-548,normal
8abad9a7-839,normal
3e88a5a5-704,normal
5656bf91-106,normal
71ffedb0-95f,normal
f5f17fa7-6e1,normal
76a40f61-115,normal
ee53a8e2-356,normal
ea7d120d-53c,normal
cd798c11-5c1,normal
10ac3360-1d6,normal
47829700-ee7,normal
c8210da4-854,normal
02584f2e-52a,normal
ba1243a4-f99,normal
4fbd66ec-476,normal
6e174e75-4d8,normal
1d05ac04-98a,normal
3aa8a974-972,normal
e206c1fe-0fc,normal
40e1ac3e-073,normal
1878a510-7e7,normal
d90b1f05-5d3,normal
51769897-c9f,normal
8d3678e6-29f,normal
658ec9c8-2ad,normal
37769a18-0eb,normal
29ea3c2e-22c,normal
43012957-022,normal
fe6b68aa-536,normal
054e082f-ac9,normal
3f853513-f45,normal
f04f284b-24e,normal
8030b7fd-651,normal
962ded9c-b0c,normal
ebf404e6-a82,normal
5540583b-c73,normal
8ad308ea-617,normal
0d5b286f-5d3,normal
19cf63b6-079,normal
f87bee2b-534,normal
b5c4c055-24c,normal
cf7b7726-c0a,normal
2d92ef9c-d5b,normal
b6c20fc4-95d,normal
fad4f8c9-697,normal
ee10fc60-589,normal
d9e9d892-5c7,normal
8b60bdca-7b3,normal
196ae6fa-d39,normal
1a8a6de5-442,normal
d3e15b95-9dc,normal
28794eba-cb6,normal
1287aabb-483,normal
f065a6e1-601,normal
fd3d7b24-c9e,normal
23ac0c5f-9e5,normal
8db6bf69-d25,normal
4e9ae67f-faf,normal
373f3110-a79,normal
09bc9495-de9,normal
406beade-ae2,normal
7d34021c-ebb,normal
120379a0-572,normal
56953555-3c2,normal
526c3dc4-b47,normal
6bf8eb4e-ae4,normal
ccade23c-e2b,normal
c2654335-1cb,normal
a4c9b91d-935,normal
dec13e4b-2e3,normal
50bf54df-bf7,normal
3d106f55-11e,normal
c2709355-651,normal
5fec8333-8c8,normal
524d1e05-f30,normal
3064fcd4-d51,normal
5c88f987-b66,normal
86dfaf87-446,normal
4f6031cc-aa6,normal
246418d3-d1a,normal
b8511ee1-98b,normal
98f585f9-0a6,normal
a273ade7-d29,normal
18d6ffcf-2a6,normal
28f4d6e5-30c,normal
88596517-50a,normal
7acb55b1-702,normal
6ec867e7-810,normal
39e74f54-238,normal
5b589e6a-978,normal
b283201b-fc5,normal
11308033-547,normal
7363b41c-9ac,normal
b1757161-c8b,normal
812b9fed-5c8,normal
2a6708cb-98d,normal
6e2ef70e-8eb,normal
b7b56d24-37a,normal
7522f432-4b1,normal
9e6c351f-812,normal
32993654-d53,normal
112d0df8-36f,normal
b6d0012e-192,normal
5f72d035-e36,normal
cfa049c5-13a,normal
d8c4dfeb-6c1,normal
60e5044e-8b6,normal
f9021e7a-325,normal
a7bdd7e0-a90,normal
ba86cb3a-566,normal
3518897c-552,normal
b0dbbaaf-bb8,normal
76b296d4-adc,normal
e65138b3-024,normal
0c0961b8-585,normal
6d78fc1d-14e,normal
612f0b09-000,normal
884f93dd-0bb,normal
26f17821-145,normal
8d14799c-f70,normal
3275621d-efe,normal
5038cefc-97f,normal
d0ae3e2b-f78,normal
782e8ac0-6fe,normal
9c8b2f2c-680,normal
6fcaaebc-8b6,normal
f64eabc9-a87,normal
22e5b2f7-c05,normal
64bcfb07-3fd,normal
3a124c63-a30,normal
1239e200-a96,normal
6e0864ea-b7b,normal
e5d78537-846,normal
7a7002d4-e37,normal
147ad01f-373,normal
d6457d87-7f8,normal
42643c63-d2d,normal
9406535f-f40,normal
fcfc9831-666,normal
b1b04776-05a,normal
0182e37c-4d0,normal
5344e205-984,normal
e43b094c-882,normal
4395847e-ea8,normal
39452608-f6d,normal
a4b0ddf8-f09,normal
f88e6d46-1cc,normal
d3a9bba6-3f1,normal
113f1b47-122,normal
6e66ac2f-8aa,normal
60fa4e45-016,normal
385953ba-78b,normal
12dea59f-45a,normal
c3460e6d-5ab,normal
7ecbc8b9-fc6,normal
b594b056-e76,normal
912a478e-d04,normal
dde16e55-cba,normal
1d704b46-c3e,normal
b924aaf3-0c2,normal
628d5c58-dba,normal
1181dab3-a27,normal
9c456138-189,normal
3c991125-152,normal
88fd30b5-afb,normal
996e54c0-709,normal
0d06b44c-235,normal
c1931574-27d,normal
7f2a5598-d51,normal
06a48562-a68,normal
1df9a444-b88,normal
1495746e-00f,normal
54d46988-3a5,normal
124d699c-3fa,normal
3750c947-ba2,normal
3015f825-38b,normal
949f64ce-3c4,normal
a2fa19a1-f1a,normal
1c19778c-b4a,normal
b9a8a31e-4c4,normal
1c7547ee-6cb,normal
d7e48a3d-5be,normal
af937e16-a86,normal
8de8e852-068,normal
c8cf965d-a0d,normal
f9b42a9b-89b,normal
67a1a225-0eb,normal
23e436bb-09a,normal
e950208c-afb,normal
535e068b-f42,normal
6392f01f-943,normal
9f395329-560,normal
fd730346-8f1,normal
08da097d-a1c,normal
3cb8354a-73d,normal
0bd7b390-57a,normal
1d88847d-681,normal
1a6d8ca6-d9f,normal
93155b52-d86,normal
d09ced28-cdb,normal
caecfd00-701,normal
6d0c2ef1-a16,normal
9f2a6de9-5f3,normal
a47d1edd-75d,normal
1f87e606-0ce,normal
46b04dea-2af,normal
6786776e-342,normal
42021449-f0f,normal
8e3ef183-245,normal
595c0023-32c,normal
03c182d5-611,normal
71a28294-72d,normal
433ab8db-ab4,normal
76a905be-e13,normal
a8f8ba51-de1,normal
47e983f7-b0a,normal
e7ab524f-d90,normal
00941cc2-e7c,normal
fa49b00e-f89,normal
32d8c385-3cc,normal
d13935b7-cda,normal
d76786c7-35b,normal
854c3839-a84,normal
52c86cad-5ef,normal
1e908ca3-533,normal
25b3b83c-dab,normal
e90835a2-647,normal
2c7e560d-f66,normal
2e37cc5c-c64,normal
07366a4a-11b,normal
234845b7-1cf,normal
2260e35c-154,normal
333f6539-f34,normal
f93b468c-e9d,normal
587c9980-030,normal
899c099f-c29,normal
7b76f26e-4de,normal
44a922c9-1a8,normal
d568c111-31f,normal
cbdb8753-433,normal
ab270ac4-501,normal
04cb89e4-9cb,normal
c0cc7e8d-0d1,normal
14ecd5d9-3e3,normal
6484078f-3ce,normal
55803612-975,normal
34c20083-64a,normal
bec4d405-885,normal
76761e79-802,normal
6a62d00d-ad6,normal
23ba1462-349,normal
28ccb408-88f,normal
1d1446bf-b77,normal
87dcbc96-c10,normal
7cabecca-5da,normal
8b7ff897-c65,normal
6c202b69-74f,normal
cf340943-588,normal
a98b066b-42a,normal
dde9c761-a72,normal
0864f92a-319,normal
6f5f3de7-6e5,normal
4e721e28-665,normal
b97dd04d-f62,normal
204a9379-ef7,normal
6ccc77bc-fd3,normal
a69d1986-8a3,normal
c6e9974a-376,normal
771363f9-eb2,normal
60c20166-22f,normal
da992c8d-425,anomaly_impossible_travel
71194a20-5ec,normal
eac421be-360,normal
1b9ad8ab-967,normal
52935f47-587,normal
15252e0f-1ae,normal
688a91d3-831,normal
c9dc336c-ffa,normal
ea58e268-799,normal
4f48450b-975,normal
f2052eaf-5d4,normal
303dae33-0ba,normal
ea10274c-8dd,normal
a5719a0b-255,normal
a085f408-aec,normal
aa8df4a1-f43,normal
383d4700-29e,normal
98fda99f-787,normal
32a515e4-5a8,normal
2d623915-57e,normal
04e3bc67-834,normal
00b5dac0-383,normal
b997f757-244,normal
1f0aa34a-16c,normal
e93142ca-949,normal
1aae5fa5-d02,normal
3a5723d9-973,normal
511d46ef-6a9,normal
1bbd0c37-41f,normal
fdadcc66-7bc,normal
8d4e60c1-4f8,normal
021c5cfc-c33,normal
43027b16-f28,normal
5522996e-bf4,normal
cd39fd1c-9da,normal
2e246d32-594,normal
4177f6d4-4d1,normal
2f555952-6b7,normal
601fed05-13a,normal
b550d9bf-43b,normal
0ea0fa07-b28,normal
b2abac42-ba5,normal
ca83e7f8-6b9,normal
4c6d50b2-449,normal
154a624a-29c,normal
a29c928e-319,normal
16f30e61-1cb,normal
f0b9371c-4f5,normal
c7649279-b9c,normal
2c6bad3f-f01,normal
fd2c1ba9-aa3,normal
ed67819f-ebd,normal
66b0ca74-17b,normal
77910268-09f,normal
4dbc3eb2-db6,normal
78a47ec0-390,normal
065bff6e-016,normal
669c9e3b-400,normal
a9c4e49c-9b0,normal
d3ab585e-b27,normal
1223e98b-427,normal
f867a34d-92e,normal
83296280-c39,normal
929b751b-645,normal
55683308-0d2,normal
06a500c8-06a,normal
c7c4f83e-8b7,normal
b661914f-1c3,normal
68e8a0fc-1be,normal
7bbb6479-f6c,normal
89b12bf4-1fe,normal
3f519b07-4db,normal
0f2a796a-192,normal
5b0ad871-40f,normal
cb620ca6-113,normal
215eebb1-bee,normal
50b90109-483,normal
e9b8e038-ec6,normal
7171af2c-af6,normal
cc81ecc0-29b,normal
bc2eb221-2ef,normal
829ec46e-c9e,normal
90504dde-2cf,normal
a7fb3be0-451,normal
5637e38f-18b,normal
e629c6b7-681,normal
fa35df4f-e2b,normal
eac09edc-8a1,normal
c6dbf776-1bf,normal
08f233ed-d02,normal
fb7372f6-45f,normal
8ac91a33-111,normal
b2e0a2ac-e59,normal
4a70d942-ac7,normal
41a51d59-8c9,normal
8ec40a1c-1e8,normal
e2bae380-42c,normal
545e4897-b74,normal
f20160c3-bbb,normal
47c40a5c-5b5,normal
58633e65-76b,normal
d24cbfcd-119,normal
0ec144b6-6db,normal
c68c6ebf-4bc,normal
1ce069e4-578,normal
4b27c611-499,normal
7a1c7974-cfc,normal
7bab7665-1bb,normal
c2813e0e-68f,normal
4caf87a7-9da,normal
b3a88a7d-d86,normal
19964501-eab,normal
b68be2ad-f2c,normal
bed6d52f-1a3,normal
5818cb18-a79,normal
a94acf73-68a,normal
f512a0a5-59c,normal
9d5e520b-19a,normal
f8edede1-6b7,normal
f86cb5ab-c0c,normal
58e83a2b-04e,normal
2b7a1c3e-7b1,normal
0c36a813-42b,normal
f47be35b-ed6,normal
6445c520-04f,normal
d3fc29bf-d77,normal
455443ad-7f3,normal
8930a1b3-1f8,normal
b2af61b8-7a4,normal
2a09c627-a89,normal
db48f2d9-976,normal
57259a10-79f,normal
38ec94af-258,normal
e4260380-766,normal
065f18a2-59b,normal
b78aae10-b42,normal
0de221c9-afe,normal
950921d1-c79,normal
56f5ac16-e96,normal
b206e172-37f,normal
2c738f90-11d,normal
5814a21c-e01,normal
feb5feb8-748,normal
8f907900-12f,normal
2595c710-501,normal
0a871e40-2ed,normal
bc9c3082-04f,normal
8bca642b-e0f,normal
865a964c-ffb,normal
b22df457-e4d,normal
910d5b9a-d11,normal
0799e665-a50,normal
b6dc44dd-4ce,normal
373c5401-05f,normal
84858924-687,normal
84daba66-e94,normal
0287410e-273,normal
a42fde1b-29d,normal
9a3af2fb-c52,normal
44ac295e-988,normal
a8d9cce8-309,normal
1261156a-994,normal
fc3a5bee-394,normal
3747d5b9-1ed,normal
8e9bf83d-aea,normal
32ce1e39-9b2,normal
a66e524c-06c,normal
3a8e8402-a50,normal
06134da8-0a3,normal
2b947f53-6ac,normal
b6a88d4a-8df,normal
41345fb6-43c,normal
f7a14e7f-000,normal
e30864cb-0f5,normal
573190c9-c47,normal
43596e6f-10e,normal
4a361772-6eb,normal
cd3be75d-4f7,normal
78fe40f8-f8c,normal
23668cff-d0a,normal
b5e9f984-404,normal
b297b2a5-4e2,normal
92471779-d61,normal
4f88d73f-c7a,normal
ccbf7cb4-fbc,normal
c72d35e7-e1c,normal
8a83bb17-f6e,normal
574cadb4-483,normal
cb3c25a6-7c3,normal
805fd197-79e,normal
bbaf6640-096,normal
ae79fd62-23f,normal
ff27fa16-c42,normal
2f7226d2-4cd,normal
bf36b86b-914,normal
6fe71171-b1b,normal
4ee5dcc5-78e,normal
bad95918-840,normal
972319c5-d2d,normal
7c323970-24c,normal
e6c274ad-aa6,normal
8835cd5b-fab,normal
272d4659-013,normal
679aceb1-412,normal
ebf60721-494,normal
a1678241-614,normal
dd7b12a6-276,normal
d126afa7-650,normal
b8c51dd5-164,normal
283f3550-ce5,normal
7830b418-89b,normal
d830825a-ebd,normal
1fa9306b-572,normal
b80645a2-b33,normal
4424ab81-0b1,normal
14b3cc52-992,normal
09a86da3-bca,normal
42f54872-c06,normal
c69cb629-b0f,normal
5236accf-a96,normal
9f10f2cb-148,normal
201cb1ed-8c5,normal
8ac96eb7-c66,normal
992e0fdb-58f,normal
a474b50d-aea,normal
14994e9c-370,normal
eff30f69-8ab,normal
93b623a0-dfb,normal
c8d9deee-27a,normal
3f98976d-261,normal
9bfcf833-d4a,normal
5578020e-157,normal
4c357579-1a2,normal
d19ed9e8-a5a,normal
3de94175-7c6,normal
9be21d96-a72,normal
8699b9c1-c18,normal
5d9f8271-fa6,normal
fd0febcf-484,normal
30f1da9d-700,normal
edb443b7-3a1,normal
a40e7dab-adc,normal
f5339eb1-9f3,normal
d5a4495e-cdb,normal
1b0ccdad-849,normal
4caf17d3-35f,normal
67470a9f-a3c,normal
ec378ea4-823,normal
7e895f0a-6f7,normal
c69929e1-167,normal
643039bf-e6f,normal
e56920cc-b3f,normal
4b57e341-1d9,normal
193e922d-c28,normal
fcf5fe4d-3e6,normal
1cc729fd-ed6,normal
e670cde3-172,normal
42b76374-fc1,normal
b412fa6b-789,normal
7c4ad6cf-b86,normal
5c608819-83e,normal
25220760-f14,normal
5af81652-f79,normal
147005bb-cdf,normal
2c3742aa-f4b,normal
480d7aef-062,normal
a2a61413-c74,normal
0278fb96-05d,normal
c32c94de-fe8,normal
d45a4521-e52,normal
0d4fa6cd-f25,normal
dd3ae6f9-b7e,normal
dff1f807-b86,normal
b7197a96-312,normal
aea27530-9c9,normal
