session_id,entity_id,entity_type,timestamp,resource_accessed,source_ip,label,predicted_label,anomaly_score,rationale
628dd862-797,svc_022,service_account,2026-05-15 05:00:45,api_gateway_payments,217.91.84.47,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999992,"Flagged due to: distinct accounts from same source IP (1h) (11.0 accounts, SHAP +3.09); unrecognized device fingerprint (SHAP +1.53); deviation from entity's typical session length (-2.9 std devs, SHAP +1.00)"
a3ed2d5c-841,user_0096,user,2026-06-06 02:00:11,email_server,165.11.144.157,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999992,"Flagged due to: unrecognized device fingerprint (SHAP +2.07); deviation from entity's typical session length (-3.0 std devs, SHAP +1.76); authentication failed (SHAP +1.11)"
14168b5e-3c9,user_0112,user,2026-05-15 05:01:25,admin_panel_billing,217.91.84.47,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999992,"Flagged due to: distinct accounts from same source IP (1h) (14.0 accounts, SHAP +3.15); unrecognized device fingerprint (SHAP +1.51); authentication failed (SHAP +0.88)"
29a972b7-b86,user_0009,user,2026-05-15 05:00:38,db_analytics,217.91.84.47,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999992,"Flagged due to: distinct accounts from same source IP (1h) (9.0 accounts, SHAP +3.11); unrecognized device fingerprint (SHAP +1.52); authentication failed (SHAP +0.89)"
903b34de-384,user_0001,user,2026-05-15 05:00:28,admin_panel_billing,192.243.201.170,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999992,"Flagged due to: distinct accounts from same source IP (1h) (2.0 accounts, SHAP +3.10); unrecognized device fingerprint (SHAP +1.52); authentication failed (SHAP +0.89)"
6610e03a-23d,user_0074,user,2026-05-15 05:00:24,admin_panel_billing,205.152.9.134,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999992,"Flagged due to: distinct accounts from same source IP (1h) (4.0 accounts, SHAP +3.20); unrecognized device fingerprint (SHAP +1.50); authentication failed (SHAP +0.90)"
29f02d5e-b32,user_0086,user,2026-06-11 06:00:48,admin_panel_billing,214.74.116.155,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999992,"Flagged due to: distinct accounts from same source IP (1h) (5.0 accounts, SHAP +3.03); unrecognized device fingerprint (SHAP +1.52); authentication failed (SHAP +0.92)"
b2ad2137-e12,user_0074,user,2026-05-26 22:00:36,db_prod_customers,60.148.25.34,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999992,"Flagged due to: distinct accounts from same source IP (1h) (9.0 accounts, SHAP +3.23); unrecognized device fingerprint (SHAP +1.50); authentication failed (SHAP +0.93)"
0b456a44-184,user_0063,user,2026-05-26 22:00:28,admin_panel_billing,147.198.153.227,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999992,"Flagged due to: distinct accounts from same source IP (1h) (3.0 accounts, SHAP +3.07); unrecognized device fingerprint (SHAP +1.52); authentication failed (SHAP +0.89)"
3a41bb9a-857,svc_012,service_account,2026-06-25 04:00:14,device_fn_telemetry_push,192.24.76.90,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999992,"Flagged due to: distinct accounts from same source IP (1h) (4.0 accounts, SHAP +3.32); unrecognized device fingerprint (SHAP +1.54); authentication failed (SHAP +0.84)"
db87eef8-5c2,user_0116,user,2026-06-25 04:01:24,source_repo_backend,222.142.10.187,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999992,"Flagged due to: distinct accounts from same source IP (1h) (12.0 accounts, SHAP +4.10); unrecognized device fingerprint (SHAP +1.45); authentication failed (SHAP -0.94)"
f5922f68-14d,user_0101,user,2026-05-26 22:00:22,port_445_smb,147.198.153.227,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999992,"Flagged due to: distinct accounts from same source IP (1h) (2.0 accounts, SHAP +3.04); unrecognized device fingerprint (SHAP +1.52); deviation from entity's typical session length (-3.3 std devs, SHAP +0.89)"
d11508ef-163,user_0024,user,2026-06-28 08:00:12,device_fn_telemetry_push,136.125.84.136,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999992,"Flagged due to: unrecognized device fingerprint (SHAP +2.06); deviation from entity's typical session length (-2.9 std devs, SHAP +1.57); authentication failed (SHAP +1.34)"
9f3ca154-337,user_0117,user,2026-06-06 02:02:00,file_share_eng,173.37.155.141,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999992,"Flagged due to: distinct accounts from same source IP (1h) (15.0 accounts, SHAP +3.99); unrecognized device fingerprint (SHAP +1.53); authentication failed (SHAP +0.97)"
289b7aea-68a,svc_002,service_account,2026-06-06 02:01:50,financial_system_erp,165.11.144.157,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999992,"Flagged due to: distinct accounts from same source IP (1h) (8.0 accounts, SHAP +3.00); unrecognized device fingerprint (SHAP +1.54); authentication failed (SHAP +0.88)"
ef457a98-b8f,user_0099,user,2026-06-18 12:00:57,admin_panel_billing,222.183.156.17,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999992,"Flagged due to: distinct accounts from same source IP (1h) (7.0 accounts, SHAP +3.07); unrecognized device fingerprint (SHAP +1.52); authentication failed (SHAP +0.91)"
2ebda1fc-2b0,svc_019,service_account,2026-06-09 14:00:51,admin_panel_iam,215.40.120.141,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999992,"Flagged due to: distinct accounts from same source IP (1h) (5.0 accounts, SHAP +2.98); unrecognized device fingerprint (SHAP +1.52); deviation from entity's typical session length (-3.5 std devs, SHAP +0.92)"
ef3b2b7d-c30,user_0017,user,2026-06-11 05:00:30,device_fn_reboot,108.226.40.127,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999992,"Flagged due to: distinct accounts from same source IP (1h) (7.0 accounts, SHAP +3.27); unrecognized device fingerprint (SHAP +1.51); authentication failed (SHAP +1.03)"
7024ce21-675,user_0089,user,2026-06-11 06:00:23,port_22_ssh,137.126.67.157,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999992,"Flagged due to: distinct accounts from same source IP (1h) (5.0 accounts, SHAP +3.32); unrecognized device fingerprint (SHAP +1.51); authentication failed (SHAP +1.03)"
6acd651c-aef,user_0080,user,2026-06-11 11:01:20,api_gateway_orders,99.110.8.148,anomaly_credential_stuffing,anomaly_credential_stuffing,0.99999917,"Flagged due to: distinct accounts from same source IP (1h) (5.0 accounts, SHAP +3.77); unrecognized device fingerprint (SHAP +1.54); authentication failed (SHAP +1.03)"
70487f16-dee,user_0073,user,2026-05-15 05:01:40,db_prod_orders,192.243.201.170,anomaly_credential_stuffing,anomaly_credential_stuffing,0.99999917,"Flagged due to: distinct accounts from same source IP (1h) (7.0 accounts, SHAP +3.28); unrecognized device fingerprint (SHAP +1.51); authentication failed (SHAP +1.04)"
831512a6-04b,user_0094,user,2026-06-07 20:01:56,db_prod_customers,153.254.130.0,anomaly_credential_stuffing,anomaly_credential_stuffing,0.99999917,"Flagged due to: distinct accounts from same source IP (1h) (8.0 accounts, SHAP +3.41); unrecognized device fingerprint (SHAP +1.50); authentication failed (SHAP +0.99)"
3492e115-a90,user_0114,user,2026-06-01 06:00:30,port_1883_mqtt,12.75.29.28,anomaly_credential_stuffing,anomaly_credential_stuffing,0.99999917,"Flagged due to: distinct accounts from same source IP (1h) (6.0 accounts, SHAP +3.17); unrecognized device fingerprint (SHAP +1.50); authentication failed (SHAP +0.93)"
a3d2a833-077,user_0032,user,2026-05-22 16:00:32,print_server,18.109.209.199,anomaly_credential_stuffing,anomaly_credential_stuffing,0.99999917,"Flagged due to: distinct accounts from same source IP (1h) (3.0 accounts, SHAP +3.30); unrecognized device fingerprint (SHAP +1.51); authentication failed (SHAP +0.93)"
7a268c47-ab5,user_0022,user,2026-06-11 06:02:35,source_repo_backend,214.74.116.155,anomaly_credential_stuffing,anomaly_credential_stuffing,0.99999917,"Flagged due to: distinct accounts from same source IP (1h) (14.0 accounts, SHAP +3.18); unrecognized device fingerprint (SHAP +1.48); authentication failed (SHAP +0.93)"
320d16b0-c52,user_0108,user,2026-06-25 04:00:09,db_analytics,192.24.76.90,anomaly_credential_stuffing,anomaly_credential_stuffing,0.99999917,"Flagged due to: distinct accounts from same source IP (1h) (2.0 accounts, SHAP +3.70); unrecognized device fingerprint (SHAP +1.51); authentication failed (SHAP +0.99)"
a0476bb3-96a,user_0033,user,2026-06-11 06:01:40,api_gateway_payments,126.78.46.155,anomaly_credential_stuffing,anomaly_credential_stuffing,0.99999917,"Flagged due to: distinct accounts from same source IP (1h) (13.0 accounts, SHAP +3.77); unrecognized device fingerprint (SHAP +1.57); authentication failed (SHAP +0.99)"
0e41aa6c-4eb,user_0029,user,2026-06-11 05:00:56,admin_panel_iam,108.11.173.177,anomaly_credential_stuffing,anomaly_credential_stuffing,0.99999917,"Flagged due to: distinct accounts from same source IP (1h) (13.0 accounts, SHAP +3.25); unrecognized device fingerprint (SHAP +1.51); authentication failed (SHAP +0.88)"
046b0d22-ae1,user_0027,user,2026-06-11 05:01:26,vpn_gateway_2,108.11.173.177,anomaly_credential_stuffing,anomaly_credential_stuffing,0.99999917,"Flagged due to: distinct accounts from same source IP (1h) (15.0 accounts, SHAP +3.91); unrecognized device fingerprint (SHAP +1.54); authentication failed (SHAP +1.02)"
e549192f-aae,svc_010,service_account,2026-05-29 12:00:42,device_fn_reboot,22.140.52.148,anomaly_credential_stuffing,anomaly_credential_stuffing,0.99999917,"Flagged due to: distinct accounts from same source IP (1h) (6.0 accounts, SHAP +2.99); unrecognized device fingerprint (SHAP +1.53); authentication failed (SHAP +0.92)"
3460cdac-4a8,user_0105,user,2026-05-03 17:02:00,print_server,139.197.211.79,anomaly_credential_stuffing,anomaly_credential_stuffing,0.99999917,"Flagged due to: distinct accounts from same source IP (1h) (14.0 accounts, SHAP +3.29); unrecognized device fingerprint (SHAP +1.51); authentication failed (SHAP +0.89)"
d1ae3807-083,user_0115,user,2026-06-09 14:01:44,port_3389_rdp,213.198.32.89,anomaly_credential_stuffing,anomaly_credential_stuffing,0.99999917,"Flagged due to: distinct accounts from same source IP (1h) (9.0 accounts, SHAP +3.03); unrecognized device fingerprint (SHAP +1.52); authentication failed (SHAP +0.93)"
6a15dd13-907,user_0024,user,2026-06-01 06:01:55,crm_system,149.52.253.24,anomaly_credential_stuffing,anomaly_credential_stuffing,0.99999917,"Flagged due to: distinct accounts from same source IP (1h) (5.0 accounts, SHAP +3.16); unrecognized device fingerprint (SHAP +1.49); authentication failed (SHAP +0.92)"
4a840908-ced,user_0098,user,2026-06-18 12:00:24,vpn_gateway_2,153.101.212.52,anomaly_credential_stuffing,anomaly_credential_stuffing,0.99999917,"Flagged due to: distinct accounts from same source IP (1h) (7.0 accounts, SHAP +3.75); unrecognized device fingerprint (SHAP +1.55); authentication failed (SHAP +1.05)"
2e0e9277-331,user_0107,user,2026-06-11 06:01:52,financial_system_erp,214.74.116.155,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999991,"Flagged due to: distinct accounts from same source IP (1h) (11.0 accounts, SHAP +4.37); unrecognized device fingerprint (SHAP +1.43); authentication failed (SHAP -0.91)"
973a62e2-334,svc_009,service_account,2026-06-11 05:00:58,device_fn_telemetry_push,108.226.40.127,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999991,"Flagged due to: distinct accounts from same source IP (1h) (15.0 accounts, SHAP +3.01); unrecognized device fingerprint (SHAP +1.54); deviation from entity's typical session length (-3.1 std devs, SHAP +1.04)"
e13602bb-249,user_0053,user,2026-05-03 17:01:20,source_repo_backend,96.115.105.37,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999991,"Flagged due to: distinct accounts from same source IP (1h) (15.0 accounts, SHAP +3.23); unrecognized device fingerprint (SHAP +1.49); authentication failed (SHAP +0.93)"
27e9e496-9d9,user_0046,user,2026-06-11 05:00:35,file_share_hr,108.11.173.177,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999991,"Flagged due to: distinct accounts from same source IP (1h) (11.0 accounts, SHAP +3.99); unrecognized device fingerprint (SHAP +1.46); deviation from entity's typical session length (-3.8 std devs, SHAP +0.90)"
d9d2f590-c20,user_0083,user,2026-06-28 08:00:33,vpn_gateway_2,52.37.136.109,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999991,"Flagged due to: distinct accounts from same source IP (1h) (5.0 accounts, SHAP +3.13); unrecognized device fingerprint (SHAP +1.52); deviation from entity's typical session length (-2.8 std devs, SHAP +0.86)"
c182fc74-696,user_0045,user,2026-06-18 12:00:18,api_gateway_payments,115.174.49.100,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999991,"Flagged due to: distinct accounts from same source IP (1h) (2.0 accounts, SHAP +3.73); unrecognized device fingerprint (SHAP +1.56); authentication failed (SHAP +0.99)"
d6e987a5-850,user_0079,user,2026-06-11 06:01:22,db_prod_orders,126.78.46.155,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999991,"Flagged due to: distinct accounts from same source IP (1h) (11.0 accounts, SHAP +3.80); unrecognized device fingerprint (SHAP +1.54); authentication failed (SHAP +1.05)"
84e54f59-aaf,user_0044,user,2026-05-03 17:00:36,db_analytics,96.115.105.37,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999991,"Flagged due to: distinct accounts from same source IP (1h) (7.0 accounts, SHAP +3.20); unrecognized device fingerprint (SHAP +1.51); authentication failed (SHAP +0.91)"
180f3c2d-2f6,user_0048,user,2026-06-28 08:00:22,print_server,136.125.84.136,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999991,"Flagged due to: distinct accounts from same source IP (1h) (4.0 accounts, SHAP +3.76); unrecognized device fingerprint (SHAP +1.59); authentication failed (SHAP +0.94)"
6380fa68-8bd,svc_013,service_account,2026-06-09 14:00:20,port_445_smb,215.40.120.141,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999991,"Flagged due to: unrecognized device fingerprint (SHAP +2.06); deviation from entity's typical session length (-2.8 std devs, SHAP +1.44); authentication failed (SHAP +1.28)"
99d52f58-d59,user_0100,user,2026-06-11 11:00:21,port_445_smb,99.110.8.148,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999991,"Flagged due to: distinct accounts from same source IP (1h) (2.0 accounts, SHAP +3.83); unrecognized device fingerprint (SHAP +1.54); authentication failed (SHAP +1.03)"
afe5e7ec-21e,user_0022,user,2026-06-18 12:01:28,device_fn_telemetry_push,153.101.212.52,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999991,"Flagged due to: distinct accounts from same source IP (1h) (11.0 accounts, SHAP +3.79); unrecognized device fingerprint (SHAP +1.54); authentication failed (SHAP +1.03)"
ca79207e-f68,user_0061,user,2026-05-15 05:00:27,db_analytics,205.152.9.134,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999991,"Flagged due to: distinct accounts from same source IP (1h) (5.0 accounts, SHAP +3.11); unrecognized device fingerprint (SHAP +1.52); deviation from entity's typical session length (-3.4 std devs, SHAP +0.88)"
c48528ef-24a,user_0063,user,2026-06-25 04:00:12,email_server,222.142.10.187,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999991,"Flagged due to: distinct accounts from same source IP (1h) (3.0 accounts, SHAP +3.71); unrecognized device fingerprint (SHAP +1.57); authentication failed (SHAP +0.99)"
f7edf423-a88,user_0052,user,2026-06-01 06:01:18,file_share_hr,149.52.253.24,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999991,"Flagged due to: distinct accounts from same source IP (1h) (4.0 accounts, SHAP +3.88); unrecognized device fingerprint (SHAP +1.53); authentication failed (SHAP +1.00)"
8d2770c9-3ee,user_0083,user,2026-06-18 12:00:27,device_fn_reboot,222.183.156.17,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999991,"Flagged due to: distinct accounts from same source IP (1h) (5.0 accounts, SHAP +3.75); unrecognized device fingerprint (SHAP +1.55); authentication failed (SHAP +1.04)"
a997f859-9b0,user_0044,user,2026-06-09 14:01:00,iot_hub_controller,213.198.32.89,anomaly_credential_stuffing,anomaly_credential_stuffing,0.99999905,"Flagged due to: distinct accounts from same source IP (1h) (7.0 accounts, SHAP +3.08); unrecognized device fingerprint (SHAP +1.52); authentication failed (SHAP +0.95)"
d1a5a72b-bd8,user_0112,user,2026-05-29 12:02:32,device_fn_telemetry_push,126.164.89.140,anomaly_credential_stuffing,anomaly_credential_stuffing,0.99999905,"Flagged due to: distinct accounts from same source IP (1h) (13.0 accounts, SHAP +3.07); unrecognized device fingerprint (SHAP +1.51); authentication failed (SHAP +0.97)"
7d7824bb-72c,user_0019,user,2026-06-18 12:00:17,admin_panel_billing,153.101.212.52,anomaly_credential_stuffing,anomaly_credential_stuffing,0.99999905,"Flagged due to: distinct accounts from same source IP (1h) (3.0 accounts, SHAP +3.19); unrecognized device fingerprint (SHAP +1.51); authentication failed (SHAP +0.93)"
40597bbf-ddb,user_0079,user,2026-06-11 05:00:28,port_3389_rdp,108.11.173.177,anomaly_credential_stuffing,anomaly_credential_stuffing,0.99999905,"Flagged due to: distinct accounts from same source IP (1h) (8.0 accounts, SHAP +3.87); unrecognized device fingerprint (SHAP +1.49); authentication failed (SHAP +0.99)"
0a90684d-99c,svc_008,service_account,2026-05-22 16:00:15,db_analytics,18.109.209.199,anomaly_credential_stuffing,anomaly_credential_stuffing,0.99999905,"Flagged due to: distinct accounts from same source IP (1h) (2.0 accounts, SHAP +2.86); unrecognized device fingerprint (SHAP +1.54); deviation from entity's typical session length (-3.2 std devs, SHAP +0.92)"
7562aee1-0c6,user_0030,user,2026-06-25 04:01:50,crm_system,192.24.76.90,anomaly_credential_stuffing,anomaly_credential_stuffing,0.99999905,"Flagged due to: distinct accounts from same source IP (1h) (15.0 accounts, SHAP +4.11); unrecognized device fingerprint (SHAP +1.44); authentication failed (SHAP -0.94)"
3fa287e0-61c,user_0113,user,2026-05-29 12:01:03,file_share_eng,126.164.89.140,anomaly_credential_stuffing,anomaly_credential_stuffing,0.99999905,"Flagged due to: distinct accounts from same source IP (1h) (9.0 accounts, SHAP +3.09); unrecognized device fingerprint (SHAP +1.52); authentication failed (SHAP +0.91)"
5cc2831f-bd4,user_0014,user,2026-05-29 12:01:15,port_22_ssh,119.103.147.214,anomaly_credential_stuffing,anomaly_credential_stuffing,0.99999905,"Flagged due to: distinct accounts from same source IP (1h) (5.0 accounts, SHAP +3.14); unrecognized device fingerprint (SHAP +1.51); authentication failed (SHAP +0.94)"
c8663d9f-856,user_0004,user,2026-06-11 06:00:40,device_fn_telemetry_push,214.74.116.155,anomaly_credential_stuffing,anomaly_credential_stuffing,0.99999905,"Flagged due to: distinct accounts from same source IP (1h) (3.0 accounts, SHAP +4.21); unrecognized device fingerprint (SHAP +1.44); authentication failed (SHAP -0.94)"
07455828-b07,user_0083,user,2026-06-11 05:01:40,email_server,108.226.40.127,anomaly_credential_stuffing,anomaly_credential_stuffing,0.99999905,"Flagged due to: distinct accounts from same source IP (1h) (18.0 accounts, SHAP +3.07); unrecognized device fingerprint (SHAP +1.52); authentication failed (SHAP +0.91)"
840d4a82-24e,user_0005,user,2026-05-03 17:00:25,api_gateway_payments,96.115.105.37,anomaly_credential_stuffing,anomaly_credential_stuffing,0.99999905,"Flagged due to: distinct accounts from same source IP (1h) (3.0 accounts, SHAP +3.24); unrecognized device fingerprint (SHAP +1.51); authentication failed (SHAP +0.93)"
f2c7b690-90f,user_0093,user,2026-06-11 11:01:06,print_server,205.178.40.45,anomaly_credential_stuffing,anomaly_credential_stuffing,0.999999,"Flagged due to: distinct accounts from same source IP (1h) (6.0 accounts, SHAP +3.12); unrecognized device fingerprint (SHAP +1.53); authentication failed (SHAP +0.90)"
7900bf61-562,user_0002,user,2026-06-11 05:00:03,db_prod_orders,108.11.173.177,anomaly_credential_stuffing,anomaly_credential_stuffing,0.999999,"Flagged due to: unrecognized device fingerprint (SHAP +2.01); deviation from entity's typical session length (-3.0 std devs, SHAP +1.62); authentication failed (SHAP +1.35)"
4c4f8b74-f58,user_0068,user,2026-06-11 11:00:40,financial_system_erp,99.110.8.148,anomaly_credential_stuffing,anomaly_credential_stuffing,0.999999,"Flagged due to: distinct accounts from same source IP (1h) (3.0 accounts, SHAP +3.15); unrecognized device fingerprint (SHAP +1.53); deviation from entity's typical session length (-3.5 std devs, SHAP +0.99)"
8dd2450c-7c8,user_0089,user,2026-06-28 08:02:04,ticketing_system,52.37.136.109,anomaly_credential_stuffing,anomaly_credential_stuffing,0.999999,"Flagged due to: distinct accounts from same source IP (1h) (14.0 accounts, SHAP +3.90); unrecognized device fingerprint (SHAP +1.56); authentication failed (SHAP +0.94)"
51bde952-74a,user_0046,user,2026-05-29 12:00:35,email_server,69.157.42.84,anomaly_credential_stuffing,anomaly_credential_stuffing,0.999999,"Flagged due to: unrecognized device fingerprint (SHAP +2.08); deviation from entity's typical session length (-3.2 std devs, SHAP +1.45); authentication failed (SHAP +1.35)"
0276191b-4a7,user_0077,user,2026-06-09 14:01:55,admin_panel_billing,215.40.120.141,anomaly_credential_stuffing,anomaly_credential_stuffing,0.999999,"Flagged due to: distinct accounts from same source IP (1h) (6.0 accounts, SHAP +3.11); unrecognized device fingerprint (SHAP +1.52); authentication failed (SHAP +0.92)"
c9215f7a-b84,user_0115,user,2026-05-15 05:00:55,file_share_hr,217.91.84.47,anomaly_credential_stuffing,anomaly_credential_stuffing,0.999999,"Flagged due to: distinct accounts from same source IP (1h) (12.0 accounts, SHAP +3.16); unrecognized device fingerprint (SHAP +1.52); authentication failed (SHAP +0.91)"
dc16125e-44d,svc_015,service_account,2026-06-11 11:00:09,device_fn_reboot,132.194.134.75,anomaly_credential_stuffing,anomaly_credential_stuffing,0.999999,"Flagged due to: unrecognized device fingerprint (SHAP +2.38); authentication failed (SHAP +2.05); time since entity's last session (298.8 min, SHAP +1.05)"
0befea58-e07,user_0001,user,2026-06-11 05:00:24,port_22_ssh,108.11.173.177,anomaly_credential_stuffing,anomaly_credential_stuffing,0.999999,"Flagged due to: distinct accounts from same source IP (1h) (6.0 accounts, SHAP +3.35); unrecognized device fingerprint (SHAP +1.47); authentication failed (SHAP +0.96)"
34d55d1e-1b9,user_0030,user,2026-05-29 12:01:25,db_analytics,69.157.42.84,anomaly_credential_stuffing,anomaly_credential_stuffing,0.999999,"Flagged due to: distinct accounts from same source IP (1h) (3.0 accounts, SHAP +3.21); unrecognized device fingerprint (SHAP +1.51); authentication failed (SHAP +0.91)"
408fa3b1-ef9,user_0108,user,2026-06-01 06:00:06,port_445_smb,12.75.29.28,anomaly_credential_stuffing,anomaly_credential_stuffing,0.999999,"Flagged due to: distinct accounts from same source IP (1h) (2.0 accounts, SHAP +3.19); unrecognized device fingerprint (SHAP +1.50); authentication failed (SHAP +0.92)"
3f38a50d-248,user_0076,user,2026-06-28 08:00:36,email_server,52.37.136.109,anomaly_credential_stuffing,anomaly_credential_stuffing,0.999999,"Flagged due to: distinct accounts from same source IP (1h) (7.0 accounts, SHAP +4.29); unrecognized device fingerprint (SHAP +1.55); authentication failed (SHAP +0.80)"
3144d2cd-db9,user_0065,user,2026-06-28 08:00:34,file_share_hr,201.117.230.59,anomaly_credential_stuffing,anomaly_credential_stuffing,0.999999,"Flagged due to: distinct accounts from same source IP (1h) (4.0 accounts, SHAP +3.79); unrecognized device fingerprint (SHAP +1.46); deviation from entity's typical session length (-3.2 std devs, SHAP +1.00)"
3214840a-faf,user_0111,user,2026-06-18 12:00:20,api_gateway_orders,222.183.156.17,anomaly_credential_stuffing,anomaly_credential_stuffing,0.999999,"Flagged due to: distinct accounts from same source IP (1h) (2.0 accounts, SHAP +2.95); unrecognized device fingerprint (SHAP +1.53); deviation from entity's typical session length (-3.9 std devs, SHAP +0.90)"
36dd4511-ded,user_0114,user,2026-06-18 12:00:21,email_server,222.183.156.17,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999989,"Flagged due to: distinct accounts from same source IP (1h) (3.0 accounts, SHAP +3.39); unrecognized device fingerprint (SHAP +1.51); authentication failed (SHAP +1.01)"
71d7f053-c6f,user_0063,user,2026-06-06 02:01:03,vpn_gateway_1,165.11.144.157,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999989,"Flagged due to: distinct accounts from same source IP (1h) (7.0 accounts, SHAP +3.64); unrecognized device fingerprint (SHAP +1.49); authentication failed (SHAP +0.99)"
054e9945-99d,svc_008,service_account,2026-05-29 12:00:33,port_445_smb,22.140.52.148,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999989,"Flagged due to: distinct accounts from same source IP (1h) (4.0 accounts, SHAP +2.96); unrecognized device fingerprint (SHAP +1.53); authentication failed (SHAP +0.85)"
97dca43a-1e0,svc_006,service_account,2026-06-25 04:00:16,ticketing_system,192.24.76.90,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999989,"Flagged due to: distinct accounts from same source IP (1h) (5.0 accounts, SHAP +3.27); unrecognized device fingerprint (SHAP +1.49); authentication failed (SHAP +0.91)"
5b2f88d9-fd8,user_0074,user,2026-06-11 06:00:12,file_share_hr,137.126.67.157,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999989,"Flagged due to: distinct accounts from same source IP (1h) (4.0 accounts, SHAP +3.47); unrecognized device fingerprint (SHAP +1.51); authentication failed (SHAP +0.97)"
455b5342-5d6,user_0012,user,2026-06-07 20:01:16,admin_panel_billing,51.20.66.139,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999989,"Flagged due to: distinct accounts from same source IP (1h) (11.0 accounts, SHAP +4.09); unrecognized device fingerprint (SHAP +1.52); authentication failed (SHAP +0.94)"
44e2b293-101,user_0062,user,2026-05-15 05:00:15,db_prod_orders,217.91.84.47,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999989,"Flagged due to: distinct accounts from same source IP (1h) (3.0 accounts, SHAP +4.05); unrecognized device fingerprint (SHAP +1.52); authentication failed (SHAP +1.01)"
b3816788-754,user_0026,user,2026-05-29 12:01:44,api_gateway_payments,22.140.52.148,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999989,"Flagged due to: distinct accounts from same source IP (1h) (9.0 accounts, SHAP +2.92); unrecognized device fingerprint (SHAP +1.55); authentication failed (SHAP +0.92)"
a44e4489-2c8,user_0025,user,2026-06-11 05:00:40,ticketing_system,108.226.40.127,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999989,"Flagged due to: distinct accounts from same source IP (1h) (12.0 accounts, SHAP +3.31); unrecognized device fingerprint (SHAP +1.51); authentication failed (SHAP +0.99)"
3f876b40-99e,user_0100,user,2026-06-11 05:00:28,email_server,108.11.173.177,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999989,"Flagged due to: distinct accounts from same source IP (1h) (7.0 accounts, SHAP +3.29); unrecognized device fingerprint (SHAP +1.51); authentication failed (SHAP +1.00)"
1ee591ae-0f6,svc_008,service_account,2026-05-26 22:01:20,file_share_eng,147.198.153.227,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999989,"Flagged due to: distinct accounts from same source IP (1h) (9.0 accounts, SHAP +3.78); unrecognized device fingerprint (SHAP +1.46); deviation from entity's typical session length (-3.3 std devs, SHAP +0.98)"
b58d1137-53a,user_0091,user,2026-05-15 05:02:10,vpn_gateway_1,217.91.84.47,anomaly_credential_stuffing,anomaly_credential_stuffing,0.99999887,"Flagged due to: distinct accounts from same source IP (1h) (15.0 accounts, SHAP +3.94); unrecognized device fingerprint (SHAP +1.55); authentication failed (SHAP +1.00)"
7d55ba3b-875,user_0056,user,2026-05-22 16:00:21,port_22_ssh,95.17.130.5,anomaly_credential_stuffing,anomaly_credential_stuffing,0.99999887,"Flagged due to: distinct accounts from same source IP (1h) (3.0 accounts, SHAP +3.20); unrecognized device fingerprint (SHAP +1.50); authentication failed (SHAP +0.94)"
